date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:22:25	7539/7539	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/js/f0127bf97757874e7cc2.js	silcnitc.github.io/js/f0127bf97757874e7cc2.js	(from http://silcnitc.github.io/run-data-structures.html)
20:22:25	3123/3123	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/run_data_structures/register.html	silcnitc.github.io/run_data_structures/register.html	(from http://silcnitc.github.io/run-data-structures.html)
20:22:26	8487/8487	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/label-table.png	silcnitc.github.io/img/label-table.png	(from http://silcnitc.github.io/label-translation.html)
20:22:26	3077/3077	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/run_data_structures/static-allocation.html	silcnitc.github.io/run_data_structures/static-allocation.html	(from http://silcnitc.github.io/run-data-structures.html)
20:22:26	9340/9340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225952c2db-247c%22	http://silcnitc.github.io/run_data_structures/index.html	silcnitc.github.io/run_data_structures/index.html	(from http://silcnitc.github.io/run_data_structures/run-time-stack.html)
20:22:27	9340/9340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225952c2db-247c%22	http://silcnitc.github.io/run_data_structures/about.html	silcnitc.github.io/run_data_structures/about.html	(from http://silcnitc.github.io/run_data_structures/run-time-stack.html)
20:22:28	9340/9340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225952c2db-247c%22	http://silcnitc.github.io/run_data_structures/abi.html	silcnitc.github.io/run_data_structures/abi.html	(from http://silcnitc.github.io/run_data_structures/run-time-stack.html)
20:22:29	4396/4396	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_39.png	silcnitc.github.io/img/data_structure_39.png	(from http://silcnitc.github.io/run_data_structures/run-time-stack.html)
20:22:29	14336/14336	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_34.png	silcnitc.github.io/img/data_structure_34.png	(from http://silcnitc.github.io/run_data_structures/run-time-stack.html)
20:22:31	15798/15798	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_40.png	silcnitc.github.io/img/data_structure_40.png	(from http://silcnitc.github.io/run_data_structures/run-time-stack.html)
20:22:32	18255/18255	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_41.png	silcnitc.github.io/img/data_structure_41.png	(from http://silcnitc.github.io/run_data_structures/run-time-stack.html)
20:22:34	28874/28874	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_42.png	silcnitc.github.io/img/data_structure_42.png	(from http://silcnitc.github.io/run_data_structures/run-time-stack.html)
20:22:37	39006/39006	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_43.png	silcnitc.github.io/img/data_structure_43.png	(from http://silcnitc.github.io/run_data_structures/run-time-stack.html)
20:22:38	35110/35110	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_44.png	silcnitc.github.io/img/data_structure_44.png	(from http://silcnitc.github.io/run_data_structures/run-time-stack.html)
20:22:38	24681/24681	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_45.png	silcnitc.github.io/img/data_structure_45.png	(from http://silcnitc.github.io/run_data_structures/run-time-stack.html)
20:22:39	5276/5276	---M-Z	200	added ('OK')	text/css	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/css/tabs.css	silcnitc.github.io/css/tabs.css	(from http://silcnitc.github.io/grammar-outline.html)
20:22:40	3905/3905	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/js/tabs.js	silcnitc.github.io/js/tabs.js	(from http://silcnitc.github.io/grammar-outline.html)
20:22:40	7912/7912	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_47.png	silcnitc.github.io/img/data_structure_47.png	(from http://silcnitc.github.io/run_data_structures/run-time-stack.html)
20:22:40	14220/14220	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_46.png	silcnitc.github.io/img/data_structure_46.png	(from http://silcnitc.github.io/run_data_structures/run-time-stack.html)
20:22:40	7482/7482	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/js/eaf5a36f8d2817cd68455960d0f7caee.js	silcnitc.github.io/js/eaf5a36f8d2817cd68455960d0f7caee.js	(from http://silcnitc.github.io/grammar-outline.html)
20:22:40	10088/10088	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/js/6e440048b18fbe507bed3e349a312eeb.js	silcnitc.github.io/js/6e440048b18fbe507bed3e349a312eeb.js	(from http://silcnitc.github.io/grammar-outline.html)
20:22:41	14861/14861	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/js/413f0ef8cb587fd26b1682ac59b10084.js	silcnitc.github.io/js/413f0ef8cb587fd26b1682ac59b10084.js	(from http://silcnitc.github.io/grammar-outline.html)
20:22:41	4179/4179	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/js/c0ea163468083541ee0d.js	silcnitc.github.io/js/c0ea163468083541ee0d.js	(from http://silcnitc.github.io/grammar-outline.html)
20:22:41	9340/9340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225952c2db-247c%22	http://silcnitc.github.io/data_structures/index.html	silcnitc.github.io/data_structures/index.html	(from http://silcnitc.github.io/data_structures/local-symbol-table.html)
20:22:42	9340/9340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225952c2db-247c%22	http://silcnitc.github.io/data_structures/about.html	silcnitc.github.io/data_structures/about.html	(from http://silcnitc.github.io/data_structures/local-symbol-table.html)
20:22:42	3109/3109	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/js/b2f1dd17ecc21780f898.js	silcnitc.github.io/js/b2f1dd17ecc21780f898.js	(from http://silcnitc.github.io/data_structures/local-symbol-table.html)
20:22:44	4893/4893	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/js/ecec5cc25b3834dd40a8.js	silcnitc.github.io/js/ecec5cc25b3834dd40a8.js	(from http://silcnitc.github.io/data_structures/abstract-syntax-tree.html)
20:22:44	2215/2215	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/js/8cb0db40153ff46dabfa.js	silcnitc.github.io/js/8cb0db40153ff46dabfa.js	(from http://silcnitc.github.io/data_structures/abstract-syntax-tree.html)
20:22:45	15268/15268	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_28.png	silcnitc.github.io/img/data_structure_28.png	(from http://silcnitc.github.io/data-structures.html)
20:22:50	35322/35322	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_50.png	silcnitc.github.io/img/data_structure_50.png	(from http://silcnitc.github.io/data_structures/abstract-syntax-tree.html)
20:22:51	35608/35608	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_51.png	silcnitc.github.io/img/data_structure_51.png	(from http://silcnitc.github.io/data_structures/abstract-syntax-tree.html)
20:22:51	57186/57186	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/symboltable.png	silcnitc.github.io/img/symboltable.png	(from http://silcnitc.github.io/data-structures.html)
20:22:52	305582/305582	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/codegen.png	silcnitc.github.io/img/codegen.png	(from http://silcnitc.github.io/codegen.html)
20:22:56	36243/36243	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_53.png	silcnitc.github.io/img/data_structure_53.png	(from http://silcnitc.github.io/data_structures/abstract-syntax-tree.html)
20:22:56	28041/28041	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_52.png	silcnitc.github.io/img/data_structure_52.png	(from http://silcnitc.github.io/data_structures/abstract-syntax-tree.html)
20:22:56	35595/35595	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_54.png	silcnitc.github.io/img/data_structure_54.png	(from http://silcnitc.github.io/data_structures/abstract-syntax-tree.html)
20:23:00	18172/18172	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_58.png	silcnitc.github.io/img/data_structure_58.png	(from http://silcnitc.github.io/data_structures/abstract-syntax-tree.html)
20:23:00	38966/38966	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_55.png	silcnitc.github.io/img/data_structure_55.png	(from http://silcnitc.github.io/data_structures/abstract-syntax-tree.html)
20:23:01	37476/37476	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_56.png	silcnitc.github.io/img/data_structure_56.png	(from http://silcnitc.github.io/data_structures/abstract-syntax-tree.html)
20:23:03	42079/42079	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_57.png	silcnitc.github.io/img/data_structure_57.png	(from http://silcnitc.github.io/data_structures/abstract-syntax-tree.html)
20:23:03	7250/7250	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_10.png	silcnitc.github.io/img/data_structure_10.png	(from http://silcnitc.github.io/run_data_structures/heap.html)
20:23:03	11648/11648	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_60.png	silcnitc.github.io/img/data_structure_60.png	(from http://silcnitc.github.io/run_data_structures/heap.html)
20:23:04	8031/8031	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_11.png	silcnitc.github.io/img/data_structure_11.png	(from http://silcnitc.github.io/run_data_structures/heap.html)
20:23:05	8291/8291	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_12.png	silcnitc.github.io/img/data_structure_12.png	(from http://silcnitc.github.io/run_data_structures/heap.html)
20:23:05	7806/7806	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_13.png	silcnitc.github.io/img/data_structure_13.png	(from http://silcnitc.github.io/run_data_structures/heap.html)
20:23:05	7927/7927	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_14.png	silcnitc.github.io/img/data_structure_14.png	(from http://silcnitc.github.io/run_data_structures/heap.html)
20:23:06	7991/7991	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_15.png	silcnitc.github.io/img/data_structure_15.png	(from http://silcnitc.github.io/run_data_structures/heap.html)
20:23:06	7927/7927	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_16.png	silcnitc.github.io/img/data_structure_16.png	(from http://silcnitc.github.io/run_data_structures/heap.html)
20:23:07	10317/10317	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_17.png	silcnitc.github.io/img/data_structure_17.png	(from http://silcnitc.github.io/run_data_structures/heap.html)
20:23:08	55654/55654	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_59.png	silcnitc.github.io/img/data_structure_59.png	(from http://silcnitc.github.io/data_structures/abstract-syntax-tree.html)
20:23:09	14993/14993	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_18.png	silcnitc.github.io/img/data_structure_18.png	(from http://silcnitc.github.io/run_data_structures/heap.html)
20:23:09	15493/15493	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_19.png	silcnitc.github.io/img/data_structure_19.png	(from http://silcnitc.github.io/run_data_structures/heap.html)
20:23:10	15511/15511	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_20.png	silcnitc.github.io/img/data_structure_20.png	(from http://silcnitc.github.io/run_data_structures/heap.html)
20:23:10	16176/16176	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_21.png	silcnitc.github.io/img/data_structure_21.png	(from http://silcnitc.github.io/run_data_structures/heap.html)
20:23:12	19314/19314	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_22.png	silcnitc.github.io/img/data_structure_22.png	(from http://silcnitc.github.io/run_data_structures/heap.html)
20:23:12	16549/16549	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_23.png	silcnitc.github.io/img/data_structure_23.png	(from http://silcnitc.github.io/run_data_structures/heap.html)
20:23:12	16419/16419	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_24.png	silcnitc.github.io/img/data_structure_24.png	(from http://silcnitc.github.io/run_data_structures/heap.html)
20:23:13	15909/15909	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_25.png	silcnitc.github.io/img/data_structure_25.png	(from http://silcnitc.github.io/run_data_structures/heap.html)
20:23:13	646/646	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/testprograms/test1.html	silcnitc.github.io/testprograms/test1.html	(from http://silcnitc.github.io/testprograms.html)
20:23:13	752/752	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/testprograms/test2.html	silcnitc.github.io/testprograms/test2.html	(from http://silcnitc.github.io/testprograms.html)
20:23:13	15564/15564	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_26.png	silcnitc.github.io/img/data_structure_26.png	(from http://silcnitc.github.io/run_data_structures/heap.html)
20:23:14	913/913	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/testprograms/test3.html	silcnitc.github.io/testprograms/test3.html	(from http://silcnitc.github.io/testprograms.html)
20:23:14	802/802	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/testprograms/test4.html	silcnitc.github.io/testprograms/test4.html	(from http://silcnitc.github.io/testprograms.html)
20:23:14	545/545	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/testprograms/test5.html	silcnitc.github.io/testprograms/test5.html	(from http://silcnitc.github.io/testprograms.html)
20:23:15	1718/1718	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/testprograms/test6.html	silcnitc.github.io/testprograms/test6.html	(from http://silcnitc.github.io/testprograms.html)
20:23:15	437/437	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/testprograms/test7.html	silcnitc.github.io/testprograms/test7.html	(from http://silcnitc.github.io/testprograms.html)
20:23:15	838/838	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/testprograms/test8.html	silcnitc.github.io/testprograms/test8.html	(from http://silcnitc.github.io/testprograms.html)
20:23:16	1548/1548	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/testprograms/test9.html	silcnitc.github.io/testprograms/test9.html	(from http://silcnitc.github.io/testprograms.html)
20:23:16	3055/3055	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/js/9d481cdd2e29c3eadc3d.js	silcnitc.github.io/js/9d481cdd2e29c3eadc3d.js	(from http://silcnitc.github.io/data_structures/type-table.html)
20:23:16	3091/3091	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/js/68792fe287853afd560f.js	silcnitc.github.io/js/68792fe287853afd560f.js	(from http://silcnitc.github.io/data_structures/type-table.html)
20:23:17	4092/4092	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/js/67898e19a3cb8f2dc010.js	silcnitc.github.io/js/67898e19a3cb8f2dc010.js	(from http://silcnitc.github.io/data_structures/type-table.html)
20:23:17	11129/11129	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_1.png	silcnitc.github.io/img/data_structure_1.png	(from http://silcnitc.github.io/data_structures/type-table.html)
20:23:18	23882/23882	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_2.png	silcnitc.github.io/img/data_structure_2.png	(from http://silcnitc.github.io/data_structures/type-table.html)
20:23:19	5409/5409	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/js/4d1471f78bb0065c0e97e0dcfe789548.js	silcnitc.github.io/js/4d1471f78bb0065c0e97e0dcfe789548.js	(from http://silcnitc.github.io/data_structures/global-symbol-table.html)
20:23:19	2778/2778	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/js/f583d3a3ee857a50d496.js	silcnitc.github.io/js/f583d3a3ee857a50d496.js	(from http://silcnitc.github.io/data_structures/global-symbol-table.html)
20:23:20	4857/4857	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/js/f1d20b44ca4389ed1be6.js	silcnitc.github.io/js/f1d20b44ca4389ed1be6.js	(from http://silcnitc.github.io/data_structures/global-symbol-table.html)
20:23:20	34763/34763	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_3.png	silcnitc.github.io/img/data_structure_3.png	(from http://silcnitc.github.io/data_structures/type-table.html)
20:23:22	11548/11548	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_5.png	silcnitc.github.io/img/data_structure_5.png	(from http://silcnitc.github.io/data_structures/global-symbol-table.html)
20:23:23	27058/27058	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_6.png	silcnitc.github.io/img/data_structure_6.png	(from http://silcnitc.github.io/data_structures/global-symbol-table.html)
20:23:23	14225/14225	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/js/15c909905b59c95a91ae3e884f45347c.js	silcnitc.github.io/js/15c909905b59c95a91ae3e884f45347c.js	(from http://silcnitc.github.io/oexpl-grammar-outline.html)
20:23:24	10598/10598	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/js/d6190713a4e5c4c116b66af17f635779.js	silcnitc.github.io/js/d6190713a4e5c4c116b66af17f635779.js	(from http://silcnitc.github.io/oexpl-grammar-outline.html)
20:23:24	4724/4724	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/js/930c933aa9c06c7effdacb5ba3fad13e.js	silcnitc.github.io/js/930c933aa9c06c7effdacb5ba3fad13e.js	(from http://silcnitc.github.io/oexpl-data-structures.html)
20:23:24	3557/3557	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/js/1b636208fe1f6f61b3fd700053f185c6.js	silcnitc.github.io/js/1b636208fe1f6f61b3fd700053f185c6.js	(from http://silcnitc.github.io/oexpl-data-structures.html)
20:23:25	4105/4105	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/js/5d19a615add340158d5f11cb07a8fa6c.js	silcnitc.github.io/js/5d19a615add340158d5f11cb07a8fa6c.js	(from http://silcnitc.github.io/oexpl-data-structures.html)
20:23:26	47629/47629	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/data_structure_7.png	silcnitc.github.io/img/data_structure_7.png	(from http://silcnitc.github.io/data_structures/global-symbol-table.html)
20:23:26	11031/11031	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/class_table_1.png	silcnitc.github.io/img/class_table_1.png	(from http://silcnitc.github.io/oexpl-data-structures.html)
20:23:27	27356/27356	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/class_table_2.png	silcnitc.github.io/img/class_table_2.png	(from http://silcnitc.github.io/oexpl-data-structures.html)
20:24:01	18810/18810	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/js/4a47b79cec2699771df391ecd0574153.js	silcnitc.github.io/js/4a47b79cec2699771df391ecd0574153.js	(from http://silcnitc.github.io/oexpl-run-data-structures.html)
20:24:02	15035/15035	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/virtual_function_table_3.png	silcnitc.github.io/img/virtual_function_table_3.png	(from http://silcnitc.github.io/oexpl-run-data-structures.html)
20:24:02	8594/8594	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/virtual_function_table_1.png	silcnitc.github.io/img/virtual_function_table_1.png	(from http://silcnitc.github.io/oexpl-run-data-structures.html)
20:24:02	6432/6432	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/virtual_function_table_8.png	silcnitc.github.io/img/virtual_function_table_8.png	(from http://silcnitc.github.io/oexpl-run-data-structures.html)
20:24:04	7541/7541	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/js/9fab0ed1079cbf0ebdae2916b4272929.js	silcnitc.github.io/js/9fab0ed1079cbf0ebdae2916b4272929.js	(from http://silcnitc.github.io/oexpl-run-data-structures.html)
20:24:05	26555/26555	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/virtual_function_table_2.png	silcnitc.github.io/img/virtual_function_table_2.png	(from http://silcnitc.github.io/oexpl-run-data-structures.html)
20:24:08	97893/97893	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/virtual_function_table_4.png	silcnitc.github.io/img/virtual_function_table_4.png	(from http://silcnitc.github.io/oexpl-run-data-structures.html)
20:24:36	3975/3975	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/virtual_function_table_5.png	silcnitc.github.io/img/virtual_function_table_5.png	(from http://silcnitc.github.io/oexpl-run-data-structures.html)
20:24:37	3859/3859	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/virtual_function_table_6.png	silcnitc.github.io/img/virtual_function_table_6.png	(from http://silcnitc.github.io/oexpl-run-data-structures.html)
20:24:37	3851/3851	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/virtual_function_table_7.png	silcnitc.github.io/img/virtual_function_table_7.png	(from http://silcnitc.github.io/oexpl-run-data-structures.html)
20:24:38	26590/26590	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/rts11.png	silcnitc.github.io/img/rts11.png	(from http://silcnitc.github.io/oexpl-run-data-structures.html)
20:24:39	17150/17150	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/js/55aeef67b003d48dd45db379b46a4631.js	silcnitc.github.io/js/55aeef67b003d48dd45db379b46a4631.js	(from http://silcnitc.github.io/oexpl-run-data-structures.html)
20:24:39	242/242	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/oexpltestprograms/test1.html	silcnitc.github.io/oexpltestprograms/test1.html	(from http://silcnitc.github.io/oexpl-testprograms.html)
20:24:39	18873/18873	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/img/rts2.png	silcnitc.github.io/img/rts2.png	(from http://silcnitc.github.io/oexpl-run-data-structures.html)
20:24:39	240/240	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/oexpltestprograms/test2.html	silcnitc.github.io/oexpltestprograms/test2.html	(from http://silcnitc.github.io/oexpl-testprograms.html)
